city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Helsinki,60.1708,24.9375,Finland,FI,Uusimaa,primary,1360075,664921
Tampere,61.4981,23.7600,Finland,FI,Pirkanmaa,admin,334112,231853
Espoo,60.2056,24.6556,Finland,FI,Uusimaa,minor,297132,297132
Turku,60.4500,22.2667,Finland,FI,Varsinais-Suomi,admin,252468,187604
Vantaa,60.2944,25.0403,Finland,FI,Uusimaa,minor,214605,214605
Oulu,65.0142,25.4719,Finland,FI,Pohjois-Pohjanmaa,admin,208939,200526
Jyväskylä,62.2417,25.7417,Finland,FI,Keski-Suomi,admin,145887,145887
Kuopio,62.8925,27.6783,Finland,FI,Pohjois-Savo,admin,121557,121557
Lahti,60.9833,25.6500,Finland,FI,Päijät-Häme,admin,118119,118119
Kouvola,60.8681,26.7042,Finland,FI,Kymenlaakso,admin,85855,85855
Pori,61.4833,21.8000,Finland,FI,Satakunta,admin,85363,85363
Joensuu,62.6000,29.7500,Finland,FI,Pohjois-Karjala,admin,75514,75514
Lappeenranta,61.0667,28.1833,Finland,FI,Etelä-Karjala,admin,72650,72650
Hämeenlinna,60.9944,24.4667,Finland,FI,Kanta-Häme,admin,68011,68011
Vaasa,63.1000,21.6167,Finland,FI,Pohjanmaa,admin,67619,67619
Seinäjoki,62.7917,22.8417,Finland,FI,Etelä-Pohjanmaa,admin,64150,64150
Rovaniemi,66.5000,25.7333,Finland,FI,Lappi,admin,62420,62420
Mikkeli,61.6890,27.2720,Finland,FI,Etelä-Savo,admin,54621,54621
Salo,60.3861,23.1250,Finland,FI,Varsinais-Suomi,minor,52984,52984
Kotka,60.4667,26.9417,Finland,FI,Kymenlaakso,minor,50617,50617
Porvoo,60.3944,25.6639,Finland,FI,Uusimaa,minor,49928,49928
Kokkola,63.8367,23.1333,Finland,FI,Keski-Pohjanmaa,admin,47570,47570
Lohja,60.2500,24.0667,Finland,FI,Uusimaa,minor,46785,46785
Hyvinkää,60.6333,24.8500,Finland,FI,Uusimaa,minor,46739,46739
Kirkkonummi,60.1167,24.4333,Finland,FI,Uusimaa,minor,40722,40722
Järvenpää,60.4750,25.0917,Finland,FI,Uusimaa,minor,40106,40106
Rauma,61.1333,21.5000,Finland,FI,Satakunta,minor,39809,39809
Tuusula,60.4333,25.0500,Finland,FI,Uusimaa,minor,38646,38646
Kajaani,64.2311,27.7194,Finland,FI,Kainuu,admin,36297,36297
Savonlinna,61.8681,28.8861,Finland,FI,Etelä-Savo,minor,35523,35523
Kerava,60.4000,25.1000,Finland,FI,Uusimaa,minor,35293,35293
Nokia,61.4767,23.5053,Finland,FI,Pirkanmaa,minor,33322,33322
Kaarina,60.4000,22.3667,Finland,FI,Varsinais-Suomi,minor,33099,33099
Ylöjärvi,61.5500,23.5833,Finland,FI,Pirkanmaa,minor,32738,32738
Kangasala,61.4667,24.0667,Finland,FI,Pirkanmaa,minor,32229,32229
Jyväskylän Maalaiskunta,62.2889,25.7417,Finland,FI,Keski-Suomi,,31870,31870
Riihimäki,60.7333,24.7667,Finland,FI,Kanta-Häme,minor,29269,29269
Raseborg,59.9750,23.4333,Finland,FI,Uusimaa,minor,28405,28405
Imatra,61.1833,28.7667,Finland,FI,Etelä-Karjala,minor,25655,25655
Sastamala,61.3417,22.9083,Finland,FI,Pirkanmaa,minor,25220,25220
Raahe,64.6833,24.4667,Finland,FI,Pohjois-Pohjanmaa,minor,25165,25165
Raisio,60.4858,22.1692,Finland,FI,Varsinais-Suomi,minor,24290,24290
Hollola,60.9867,25.5167,Finland,FI,Päijät-Häme,minor,22943,22943
Lempäälä,61.3167,23.7500,Finland,FI,Pirkanmaa,minor,22536,22536
Tornio,65.8500,24.1500,Finland,FI,Lappi,minor,21928,21928
Siilinjärvi,63.0750,27.6600,Finland,FI,Pohjois-Savo,minor,21794,21794
Kurikka,62.6167,22.4000,Finland,FI,Etelä-Pohjanmaa,minor,21734,21734
Iisalmi,63.5567,27.1883,Finland,FI,Pohjois-Savo,minor,21639,21639
Varkaus,62.3167,27.8917,Finland,FI,Pohjois-Savo,minor,21155,21155
Klaukkala,60.3820,24.7492,Finland,FI,Uusimaa,,21019,21019
Valkeakoski,61.2667,24.0333,Finland,FI,Pirkanmaa,minor,20800,20800
Mäntsälä,60.6331,25.3167,Finland,FI,Uusimaa,minor,20685,20685
Äänekoski,62.6000,25.7250,Finland,FI,Keski-Suomi,minor,19919,19919
Hamina,60.5667,27.2000,Finland,FI,Kymenlaakso,minor,19877,19877
Kuusankoski,60.9083,26.6236,Finland,FI,Kymenlaakso,,19831,19831
Korsholm,63.1125,21.6778,Finland,FI,Pohjanmaa,minor,19662,19662
Lieto,60.5050,22.4583,Finland,FI,Varsinais-Suomi,minor,19596,19596
Heinola,61.2000,26.0333,Finland,FI,Päijät-Häme,minor,19575,19575
Kemi,65.7361,24.5636,Finland,FI,Lappi,minor,19437,19437
Sipoo,60.3750,25.2667,Finland,FI,Uusimaa,minor,19399,19399
Jämsä,61.8667,25.1833,Finland,FI,Keski-Suomi,minor,19347,19347
Jakobstad,63.6667,22.7000,Finland,FI,Pohjanmaa,minor,19207,19207
Naantali,60.4667,22.0333,Finland,FI,Varsinais-Suomi,minor,19167,19167
Haukipudas,65.1833,25.3500,Finland,FI,Pohjois-Pohjanmaa,,18994,18994
Laukaa,62.4167,25.9500,Finland,FI,Keski-Suomi,minor,18978,18978
Pirkkala,61.4667,23.6500,Finland,FI,Pirkanmaa,minor,18913,18913
Pieksämäki,62.3003,27.1642,Finland,FI,Etelä-Savo,minor,18220,18220
Kempele,64.9125,25.5083,Finland,FI,Pohjois-Pohjanmaa,minor,17535,17535
Forssa,60.8167,23.6250,Finland,FI,Kanta-Häme,minor,17185,17185
Janakkala,60.9167,24.6500,Finland,FI,Kanta-Häme,minor,16853,16853
Kauhava,63.1000,23.0667,Finland,FI,Etelä-Pohjanmaa,minor,16784,16784
Orimattila,60.8042,25.7333,Finland,FI,Päijät-Häme,minor,16221,16221
Loimaa,60.8500,23.0583,Finland,FI,Varsinais-Suomi,minor,16150,16150
Pielisjärvi,63.3000,30.0500,Finland,FI,Pohjois-Karjala,,16150,16150
Uusikaupunki,60.8000,21.4167,Finland,FI,Varsinais-Suomi,minor,15752,15752
Sippola,60.7392,27.0003,Finland,FI,Kymenlaakso,,15278,15278
Vammala,61.3417,22.9083,Finland,FI,Pirkanmaa,,15213,15213
Kontiolahti,62.7667,29.8500,Finland,FI,Pohjois-Karjala,minor,15157,15157
Kuusamo,65.9667,29.1833,Finland,FI,Pohjois-Pohjanmaa,minor,15146,15146
Pargas,60.3000,22.3000,Finland,FI,Varsinais-Suomi,minor,15132,15132
Ylivieska,64.0750,24.5333,Finland,FI,Pohjois-Pohjanmaa,minor,15039,15039
Nastola,60.9500,25.9333,Finland,FI,Päijät-Häme,,14890,14890
Lapua,62.9700,23.0083,Finland,FI,Etelä-Pohjanmaa,minor,14609,14609
Loviisa,60.4583,26.2333,Finland,FI,Uusimaa,minor,14557,14557
Kauhajoki,62.4319,22.1794,Finland,FI,Etelä-Pohjanmaa,minor,13610,13610
Kiiminki,65.1333,25.7750,Finland,FI,Pohjois-Pohjanmaa,,13320,13320
Ulvila,61.4333,21.9000,Finland,FI,Satakunta,minor,13237,13237
Ilmajoki,62.7333,22.5833,Finland,FI,Etelä-Pohjanmaa,minor,12369,12369
Kalajoki,64.2667,23.9500,Finland,FI,Pohjois-Pohjanmaa,minor,12335,12335
Liperi,62.5333,29.3833,Finland,FI,Pohjois-Karjala,minor,12150,12150
Eura,61.1333,22.1333,Finland,FI,Satakunta,minor,12128,12128
Alavus,62.5917,23.6167,Finland,FI,Etelä-Pohjanmaa,minor,12044,12044
Mikkelin Maalaiskunta,61.6776,27.2021,Finland,FI,Etelä-Savo,,11988,11988
Vehkalahti,60.5756,27.1439,Finland,FI,Kymenlaakso,,11922,11922
Kankaanpää,61.8000,22.4000,Finland,FI,Satakunta,minor,11769,11769
Sääminki,61.8675,28.8786,Finland,FI,Etelä-Savo,,11710,11710
Mariehamn,60.1000,19.9333,Finland,FI,Åland,admin,11461,11461
Lieksa,63.3167,30.0167,Finland,FI,Pohjois-Karjala,minor,11297,11297
Valkeala,60.9389,26.7972,Finland,FI,Kymenlaakso,,11195,11195
Pedersöre,63.6642,22.7006,Finland,FI,Pohjanmaa,,11084,11084
Nivala,63.9250,24.9750,Finland,FI,Pohjois-Pohjanmaa,minor,10876,10876
Nurmo,62.8278,22.9083,Finland,FI,Etelä-Pohjanmaa,,10785,10785
Kivistö,60.3236,24.8453,Finland,FI,Uusimaa,,10665,10665
Joutseno,61.1230,28.5015,Finland,FI,Etelä-Karjala,,10659,10659
Paimio,60.4500,22.7000,Finland,FI,Varsinais-Suomi,minor,10620,10620
Sotkamo,64.1333,28.3833,Finland,FI,Kainuu,minor,10423,10423
Hämeenkyrö,61.6333,23.2000,Finland,FI,Pirkanmaa,minor,10257,10257
Huittinen,61.1750,22.7000,Finland,FI,Satakunta,minor,10207,10207
Liminka,64.8083,25.4167,Finland,FI,Pohjois-Pohjanmaa,minor,10133,10133
Muurame,62.1333,25.6750,Finland,FI,Keski-Suomi,minor,10097,10097
Alajärvi,63.0000,23.8167,Finland,FI,Etelä-Pohjanmaa,minor,10006,10006
Lapinlahti,63.3667,27.3833,Finland,FI,Pohjois-Savo,minor,9982,9982
Leppävirta,62.5000,27.7833,Finland,FI,Pohjois-Savo,minor,9953,9953
Saarijärvi,62.7050,25.2583,Finland,FI,Keski-Suomi,minor,9915,9915
Ii,65.3167,25.3667,Finland,FI,Pohjois-Pohjanmaa,minor,9853,9853
Oulunsalo,64.9333,25.4167,Finland,FI,Pohjois-Pohjanmaa,,9771,9771
Kitee,62.1000,30.1333,Finland,FI,Pohjois-Karjala,minor,9727,9727
Masku,60.5667,22.1000,Finland,FI,Varsinais-Suomi,minor,9656,9656
Kauniainen,60.2167,24.7333,Finland,FI,Uusimaa,minor,9624,9624
Eurajoki,61.2000,21.7333,Finland,FI,Satakunta,minor,9521,9521
Orivesi,61.6750,24.3583,Finland,FI,Pirkanmaa,minor,9408,9408
Närpes,62.4667,21.3333,Finland,FI,Pohjanmaa,minor,9387,9387
Hattula,61.0500,24.3667,Finland,FI,Kanta-Häme,,9359,9359
Keuruu,62.2583,24.7083,Finland,FI,Keski-Suomi,minor,9250,9250
Muhos,64.8000,26.0000,Finland,FI,Pohjois-Pohjanmaa,minor,9019,9019
Somero,60.6333,23.5167,Finland,FI,Varsinais-Suomi,minor,8919,8919
Halikko,60.3972,23.0778,Finland,FI,Varsinais-Suomi,,8879,8879
Karis,60.0708,23.6625,Finland,FI,Uusimaa,,8787,8787
Sodankylä,67.4167,26.5833,Finland,FI,Lappi,minor,8782,8545
Karkkila,60.5333,24.2167,Finland,FI,Uusimaa,minor,8603,8603
Pöytyä,60.7167,22.6000,Finland,FI,Varsinais-Suomi,,8562,8562
Laitila,60.8833,21.7000,Finland,FI,Varsinais-Suomi,minor,8520,8520
Hanko,59.8283,22.9658,Finland,FI,Uusimaa,minor,8517,8517
Hausjärvi,60.7867,25.0250,Finland,FI,Kanta-Häme,minor,8504,8504
Keminmaa,65.8000,24.5500,Finland,FI,Lappi,minor,8388,8388
Elimäki,60.7167,26.4500,Finland,FI,Kymenlaakso,,8264,8264
Pudasjärvi,65.3583,27.0000,Finland,FI,Pohjois-Pohjanmaa,minor,8257,8257
Loppi,60.7167,24.4417,Finland,FI,Kanta-Häme,minor,8175,8175
Laihia,62.9750,22.0083,Finland,FI,Pohjanmaa,minor,8090,8090
Toijala,61.1667,23.8667,Finland,FI,Pirkanmaa,minor,8060,8060
Suomussalmi,64.8833,28.9167,Finland,FI,Kainuu,minor,8051,8051
Nurmes,63.5450,29.1333,Finland,FI,Pohjois-Karjala,minor,7996,7996
Jalasjärvi,62.4917,22.7667,Finland,FI,Etelä-Pohjanmaa,minor,7885,7885
Nurmijärvi,60.4667,24.8083,Finland,FI,Uusimaa,minor,7841,7841
Mynämäki,60.6833,21.9833,Finland,FI,Varsinais-Suomi,minor,7838,7838
Kuhmo,64.1250,29.5167,Finland,FI,Kainuu,minor,7755,7755
Oulainen,64.2667,24.8167,Finland,FI,Pohjois-Pohjanmaa,minor,7610,7610
Kiuruvesi,63.6500,26.6167,Finland,FI,Pohjois-Savo,minor,7597,7597
Kokemäki,61.2583,22.3500,Finland,FI,Satakunta,minor,7591,7591
Kemijärvi,66.7167,27.4333,Finland,FI,Lappi,minor,7534,7534
Nykarleby,63.5167,22.5333,Finland,FI,Pohjanmaa,minor,7521,7521
Rajamäki,60.5250,24.7614,Finland,FI,Uusimaa,,7415,7415
Jämsänkoski,61.9181,25.1708,Finland,FI,Keski-Suomi,,7351,7351
Tyrvää,61.3474,22.9014,Finland,FI,Pirkanmaa,,7306,7306
Pyhäselkä,62.4333,29.9694,Finland,FI,Pohjois-Karjala,,7208,7208
Ikaalinen,61.7667,23.0667,Finland,FI,Pirkanmaa,minor,7207,7207
Outokumpu,62.7250,29.0167,Finland,FI,Pohjois-Karjala,minor,7139,7139
Säkylä,61.0500,22.3500,Finland,FI,Satakunta,minor,7070,7070
Suonenjoki,62.6250,27.1250,Finland,FI,Pohjois-Savo,minor,6891,6891
Virrat,62.2500,23.7667,Finland,FI,Pirkanmaa,minor,6844,6844
Inari,68.9050,27.0303,Finland,FI,Lappi,minor,6804,6804
Tyrnävä,64.7500,25.6500,Finland,FI,Pohjois-Pohjanmaa,minor,6793,6793
Parkano,62.0083,23.0250,Finland,FI,Pirkanmaa,minor,6766,6766
Harjavalta,61.3167,22.1336,Finland,FI,Satakunta,minor,6753,6753
Vörå,63.1333,22.2500,Finland,FI,Pohjanmaa,minor,6714,6714
Haapajärvi,63.7500,25.3167,Finland,FI,Pohjois-Pohjanmaa,minor,6687,6687
Eno,62.8000,30.1500,Finland,FI,Pohjois-Karjala,,6653,6653
Vanaja,61.0036,24.4694,Finland,FI,Kanta-Häme,,6636,6636
Haapavesi,64.1417,25.3667,Finland,FI,Pohjois-Pohjanmaa,minor,6591,6591
Jokela,60.5528,24.9664,Finland,FI,Uusimaa,,6574,6574
Pälkäne,61.3383,24.2667,Finland,FI,Pirkanmaa,minor,6567,6567
Piikkiö,60.4250,22.5167,Finland,FI,Varsinais-Suomi,,6505,6505
Iitti,60.8833,26.3333,Finland,FI,Päijät-Häme,minor,6504,6504
Nilsiä,63.2050,28.0833,Finland,FI,Pohjois-Savo,,6499,6499
Kittilä,67.6500,24.9083,Finland,FI,Lappi,minor,6421,6421
Viitasaari,63.0750,25.8597,Finland,FI,Keski-Suomi,minor,6411,6411
Kronoby,63.7250,23.0333,Finland,FI,Pohjanmaa,minor,6405,6405
Mänttä,62.0292,24.6236,Finland,FI,Pirkanmaa,minor,6341,6341
Kristinestad,62.2667,21.3500,Finland,FI,Pohjanmaa,minor,6242,6242
Siuntio,60.1333,24.2167,Finland,FI,Uusimaa,minor,6182,6182
Mäntyharju,61.4167,26.8833,Finland,FI,Etelä-Savo,minor,6159,6159
Tammela,60.8000,23.7667,Finland,FI,Kanta-Häme,minor,6155,6155
Pieksämäen Maalaiskunta,62.2833,27.0667,Finland,FI,Etelä-Savo,,6118,6118
Rusko,60.5417,22.2250,Finland,FI,Varsinais-Suomi,minor,6110,6110
Noormarkku,61.5917,21.8667,Finland,FI,Satakunta,,6109,6109
Ähtäri,62.5500,24.0667,Finland,FI,Etelä-Pohjanmaa,minor,6068,6068
Heinolan Maalaiskunta,61.2500,26.0667,Finland,FI,Päijät-Häme,,6061,6061
Juva,61.9000,27.8500,Finland,FI,Etelä-Savo,minor,5932,5932
Loimaan Kunta,60.8667,22.9833,Finland,FI,Varsinais-Suomi,,5909,5909
Perniö,60.2042,23.1222,Finland,FI,Varsinais-Suomi,,5903,5903
Nakkila,61.3647,22.0056,Finland,FI,Satakunta,minor,5651,5651
Kerimäki,61.9167,29.2833,Finland,FI,Etelä-Savo,,5554,5554
Malax,62.9417,21.5500,Finland,FI,Pohjanmaa,minor,5545,5545
Ylistaro,62.9403,22.5167,Finland,FI,Etelä-Pohjanmaa,,5543,5543
Kannus,63.9000,23.9167,Finland,FI,Keski-Pohjanmaa,minor,5520,5520
Lammi,61.0792,25.0111,Finland,FI,Kanta-Häme,,5506,5506
Ingå,60.0456,24.0047,Finland,FI,Uusimaa,minor,5384,5384
Suolahti,62.5639,25.8528,Finland,FI,Keski-Suomi,,5364,5364
Vilppula,62.0222,24.5097,Finland,FI,Pirkanmaa,,5354,5354
Pyhäjärvi,63.6833,25.9833,Finland,FI,Pohjois-Pohjanmaa,,5337,5337
Pyhtää,60.5000,26.5500,Finland,FI,Kymenlaakso,,5321,5321
Ruokolahti,61.2917,28.8167,Finland,FI,Etelä-Karjala,minor,5312,5312
Kangasniemi,61.9900,26.6417,Finland,FI,Etelä-Savo,minor,5296,5296
Teuva,62.4861,21.7472,Finland,FI,Etelä-Pohjanmaa,minor,5269,5269
